exp,exp_no,phyto,source,bottle,tp,datetime,date,time,plot_date,plot_datetime,cells,grn,yel,red,fsc,ssc
SYN22-5,2,italic('Synechococcus ') (WH8102),Optics,A,13,2022-08-25T09:00:00Z,2022-08-25,09:00:00,2022-11-28,2022-11-28T09:00:00Z,121469,1.4207223151281492,1.2276993742229712,0.37816294825190816,1.4971236475548015,2.110948653247519
SYN22-5,2,italic('Synechococcus ') (WH8102),Optics,B,13,2022-08-25T09:00:00Z,2022-08-25,09:00:00,2022-11-28,2022-11-28T09:00:00Z,153955,1.4632274470008566,1.2752927403914736,0.39604405020787126,1.5827594989249807,2.1693232022434734
SYN22-5,2,italic('Synechococcus ') (WH8102),Optics,C,13,2022-08-25T09:00:00Z,2022-08-25,09:00:00,2022-11-28,2022-11-28T09:00:00Z,162372,1.4750864070299703,1.2807027147622132,0.40783410249395036,1.584842455866581,2.183369587451352
SYN22-5,2,italic('Synechococcus ') (WH8102),Optics,A,14,2022-08-25T11:00:00Z,2022-08-25,11:00:00,2022-11-28,2022-11-28T11:00:00Z,156836,1.449089563944999,1.2520008685063386,0.3805439483023836,1.5099780855172809,2.096182188562448
SYN22-5,2,italic('Synechococcus ') (WH8102),Optics,B,14,2022-08-25T11:00:00Z,2022-08-25,11:00:00,2022-11-28,2022-11-28T11:00:00Z,157232,1.4788004853723073,1.2719864225055018,0.39095902962634393,1.5651307826398266,2.1465801213991265
SYN22-5,2,italic('Synechococcus ') (WH8102),Optics,C,14,2022-08-25T11:00:00Z,2022-08-25,11:00:00,2022-11-28,2022-11-28T11:00:00Z,115198,1.4924105940484993,1.285232119135046,0.4040620176974813,1.571578195487649,2.1719140663477967
SYN22-5,2,italic('Synechococcus ') (WH8102),Optics,A,15,2022-08-25T13:00:00Z,2022-08-25,13:00:00,2022-11-28,2022-11-28T13:00:00Z,133446,1.4375082826539802,1.223547101955608,0.37593157853117326,1.5413734595583874,2.090877239881543
SYN22-5,2,italic('Synechococcus ') (WH8102),Optics,B,15,2022-08-25T13:00:00Z,2022-08-25,13:00:00,2022-11-28,2022-11-28T13:00:00Z,113503,1.4848853896599556,1.2533342226459347,0.39231507117711284,1.612867644132304,2.1321775523618873
SYN22-5,2,italic('Synechococcus ') (WH8102),Optics,C,15,2022-08-25T13:00:00Z,2022-08-25,13:00:00,2022-11-28,2022-11-28T13:00:00Z,152034,1.5202159431327686,1.2785672834118536,0.40387084437614906,1.6412527633249507,2.1715431244887426
OL22-2,1,italic('O. Lucimarinus'),Optics,A,1,2022-11-30T09:00:00Z,2022-11-30,09:00:00,2022-11-27,2022-11-27T09:00:00Z,525708,0.7605287024930367,0.6556891543633094,1.4582089785478531,1.172360120849428,1.7027595825599668
OL22-2,1,italic('O. Lucimarinus'),Optics,B,1,2022-11-30T09:00:00Z,2022-11-30,09:00:00,2022-11-27,2022-11-27T09:00:00Z,473444,0.7745917041105274,0.6689293174128814,1.4889757966716148,1.1744046006200426,1.692023842064037
OL22-2,1,italic('O. Lucimarinus'),Optics,C,1,2022-11-30T09:00:00Z,2022-11-30,09:00:00,2022-11-27,2022-11-27T09:00:00Z,414690,0.772621553162004,0.656101458877989,1.4850876032915643,1.169410896875132,1.7677532358802255
OL22-2,1,italic('O. Lucimarinus'),Optics,A,2,2022-11-30T11:00:00Z,2022-11-30,11:00:00,2022-11-27,2022-11-27T11:00:00Z,530505,0.7408244815477332,0.6458406983879175,1.4618407089343823,1.191589010455251,1.7324952044508661
OL22-2,1,italic('O. Lucimarinus'),Optics,B,2,2022-11-30T11:00:00Z,2022-11-30,11:00:00,2022-11-27,2022-11-27T11:00:00Z,454240,0.755040932890824,0.6443938400739739,1.4839514726057137,1.1150674720596965,1.738238693893385
OL22-2,1,italic('O. Lucimarinus'),Optics,C,2,2022-11-30T11:00:00Z,2022-11-30,11:00:00,2022-11-27,2022-11-27T11:00:00Z,510735,0.7561306746341696,0.6404076394151947,1.4787073581475174,1.1513295787544835,1.7003092353153537
OL22-2,1,italic('O. Lucimarinus'),Optics,A,3,2022-11-30T13:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,507345,0.7386573734497113,0.651177579255841,1.46015804445004,1.2185638896166853,1.736463895219651
OL22-2,1,italic('O. Lucimarinus'),Optics,B,3,2022-11-30T13:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,468925,0.748974653939465,0.6438649282886075,1.482570130585147,1.2178486294629804,1.7288472857484418
OL22-2,1,italic('O. Lucimarinus'),Optics,C,3,2022-11-30T13:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,446330,0.7549253259707266,0.6505414000413847,1.4833205896771084,1.2171151578210113,1.7108210509694637
OL22-2,1,italic('O. Lucimarinus'),Optics,A,4,2022-11-30T15:00:00Z,2022-11-30,15:00:00,2022-11-27,2022-11-27T15:00:00Z,525420,0.7647954034879001,0.6375705990758784,1.4712735930247502,1.2865584677387738,1.7286000721575856
OL22-2,1,italic('O. Lucimarinus'),Optics,B,4,2022-11-30T15:00:00Z,2022-11-30,15:00:00,2022-11-27,2022-11-27T15:00:00Z,450850,0.763358442020035,0.6442182894840045,1.4768114698908028,1.2926395877961,1.7480785215722063
OL22-2,1,italic('O. Lucimarinus'),Optics,C,4,2022-11-30T15:00:00Z,2022-11-30,15:00:00,2022-11-27,2022-11-27T15:00:00Z,372880,0.7544884068626654,0.6148590850855269,1.4835487941494037,1.1762398748948586,1.7351718724300615
OL22-2,1,italic('O. Lucimarinus'),Optics,A,5,2022-11-30T17:00:00Z,2022-11-30,17:00:00,2022-11-27,2022-11-27T17:00:00Z,515250,0.725329077892749,0.6451488692708434,1.4934705431223736,1.3927315295180747,1.7998157350032042
OL22-2,1,italic('O. Lucimarinus'),Optics,B,5,2022-11-30T17:00:00Z,2022-11-30,17:00:00,2022-11-27,2022-11-27T17:00:00Z,370625,0.7544352496330294,0.6461486031253563,1.5152655182405017,1.2847175430357622,1.7353499213559274
OL22-2,1,italic('O. Lucimarinus'),Optics,C,5,2022-11-30T17:00:00Z,2022-11-30,17:00:00,2022-11-27,2022-11-27T17:00:00Z,468925,0.7629821522963551,0.6306235663109337,1.5225188165551886,1.3321863773009501,1.7751549523156154
OL22-2,1,italic('O. Lucimarinus'),Optics,A,6,2022-11-30T19:00:00Z,2022-11-30,19:00:00,2022-11-27,2022-11-27T19:00:00Z,491530,0.7508695608205762,0.6442012131135384,1.5608983595892945,1.328981014480519,1.7664562499942158
OL22-2,1,italic('O. Lucimarinus'),Optics,B,6,2022-11-30T19:00:00Z,2022-11-30,19:00:00,2022-11-27,2022-11-27T19:00:00Z,479090,0.7504277405428275,0.6426758348106107,1.5630981211499446,1.301847850719543,1.7597262986409923
OL22-2,1,italic('O. Lucimarinus'),Optics,C,6,2022-11-30T19:00:00Z,2022-11-30,19:00:00,2022-11-27,2022-11-27T19:00:00Z,384745,0.7614543356368566,0.6528664269588174,1.565553432693275,1.3484350195707908,1.7331762175253818
OL22-2,1,italic('O. Lucimarinus'),Optics,A,7,2022-11-30T21:00:00Z,2022-11-30,21:00:00,2022-11-27,2022-11-27T21:00:00Z,526550,0.7643582302322862,0.6364292585825149,1.5699546718533148,1.422749511565088,1.832409269247154
OL22-2,1,italic('O. Lucimarinus'),Optics,B,7,2022-11-30T21:00:00Z,2022-11-30,21:00:00,2022-11-27,2022-11-27T21:00:00Z,358200,0.7537867164204886,0.6366235143111856,1.5901440928952155,1.3033226111692398,1.734086566554847
OL22-2,1,italic('O. Lucimarinus'),Optics,C,7,2022-11-30T21:00:00Z,2022-11-30,21:00:00,2022-11-27,2022-11-27T21:00:00Z,574005,0.7529164251159134,0.6524754314454906,1.575672670672188,1.356856333520885,1.804127863937694
OL22-2,1,italic('O. Lucimarinus'),Optics,A,8,2022-11-30T23:00:00Z,2022-11-30,23:00:00,2022-11-27,2022-11-27T23:00:00Z,600000,0.7462680358467217,0.6580426202398495,1.5493765982569625,1.326688345150102,1.8040630476096937
OL22-2,1,italic('O. Lucimarinus'),Optics,B,8,2022-11-30T23:00:00Z,2022-11-30,23:00:00,2022-11-27,2022-11-27T23:00:00Z,456635,0.7488654831169794,0.6322549023032462,1.5540628612284593,1.2368012764696101,1.6919241120965451
OL22-2,1,italic('O. Lucimarinus'),Optics,C,8,2022-11-30T23:00:00Z,2022-11-30,23:00:00,2022-11-27,2022-11-27T23:00:00Z,500990,0.7475416454448143,0.6546403147851292,1.5597364805232818,1.2900036161251478,1.747893093864512
OL22-2,1,italic('O. Lucimarinus'),Optics,A,9,2022-12-01T01:00:00Z,2022-12-01,01:00:00,2022-11-28,2022-11-28T01:00:00Z,694915,0.7553108220279727,0.6473787856140858,1.5232426172238667,1.2551789259087345,1.7001334436811928
OL22-2,1,italic('O. Lucimarinus'),Optics,B,9,2022-12-01T01:00:00Z,2022-12-01,01:00:00,2022-11-28,2022-11-28T01:00:00Z,598310,0.7689081630610706,0.6419740426439018,1.5424686786855135,1.1589619939778624,1.7328001304733724
OL22-2,1,italic('O. Lucimarinus'),Optics,C,9,2022-12-01T01:00:00Z,2022-12-01,01:00:00,2022-11-28,2022-11-28T01:00:00Z,286435,0.7610957872977282,0.652983780603672,1.5424378652854758,1.2250139944365515,1.6440872794076093
OL22-2,1,italic('O. Lucimarinus'),Optics,A,10,2022-12-01T07:00:00Z,2022-12-01,07:00:00,2022-11-28,2022-11-28T07:00:00Z,616035,0.7394064098277251,0.6534608953330284,1.4873751574036815,1.0092700252839448,1.6761561762957702
OL22-2,1,italic('O. Lucimarinus'),Optics,B,10,2022-12-01T07:00:00Z,2022-12-01,07:00:00,2022-11-28,2022-11-28T07:00:00Z,661050,0.749252557532597,0.6565172154119763,1.4873573872841228,1.1607571305269877,1.7306492569956127
OL22-2,1,italic('O. Lucimarinus'),Optics,A,11,2022-12-01T09:00:00Z,2022-12-01,09:00:00,2022-11-28,2022-11-28T09:00:00Z,644070,0.7348884216136733,0.6499797109505805,1.4660993886914497,1.2276425626147307,1.7230091017127185
OL22-2,1,italic('O. Lucimarinus'),Optics,B,11,2022-12-01T09:00:00Z,2022-12-01,09:00:00,2022-11-28,2022-11-28T09:00:00Z,512425,0.7536791965854964,0.6352840963993706,1.4918079356275005,1.2221887251206995,1.758988035910411
OL22-2,1,italic('O. Lucimarinus'),Optics,A,12,2022-12-01T11:00:00Z,2022-12-01,11:00:00,2022-11-28,2022-11-28T11:00:00Z,690960,0.7386277371788704,0.6480221086854481,1.478812993289828,1.1413329070502403,1.6952668732430192
OL22-2,1,italic('O. Lucimarinus'),Optics,B,12,2022-12-01T11:00:00Z,2022-12-01,11:00:00,2022-11-28,2022-11-28T11:00:00Z,419210,0.7405156378493426,0.6407904766477875,1.4947696474290058,1.1669513549826769,1.6768751468224021
OL22-2,1,italic('O. Lucimarinus'),Optics,C,12,2022-12-01T11:00:00Z,2022-12-01,11:00:00,2022-11-28,2022-11-28T11:00:00Z,705650,0.7442586192711713,0.6489327903407365,1.4898255126635291,1.1831628115141712,1.7218150639313752
OL22-3,2,italic('O. Lucimarinus'),Optics,A,1,2022-12-07T09:00:00Z,2022-12-07,09:00:00,2022-11-27,2022-11-27T09:00:00Z,584745,0.7457783536759022,0.6336053653223934,1.5047522897525338,1.1154918219219332,1.658736031993816
OL22-3,2,italic('O. Lucimarinus'),Optics,B,1,2022-12-07T09:00:00Z,2022-12-07,09:00:00,2022-11-27,2022-11-27T09:00:00Z,375705,0.7587633935191965,0.6449434030778617,1.5364432254758786,0.9988902271794485,1.635767009758736
OL22-3,2,italic('O. Lucimarinus'),Optics,C,1,2022-12-07T09:00:00Z,2022-12-07,09:00:00,2022-11-27,2022-11-27T09:00:00Z,756395,0.7462030908047849,0.6491628991814994,1.5168722204727572,1.1099390350526686,1.6139419322853477
OL22-3,2,italic('O. Lucimarinus'),Optics,A,2,2022-12-07T11:00:00Z,2022-12-07,11:00:00,2022-11-27,2022-11-27T11:00:00Z,557625,0.7567504613086933,0.6393849061002503,1.515756037966487,1.1580843922720896,1.6769680718573516
OL22-3,2,italic('O. Lucimarinus'),Optics,B,2,2022-12-07T11:00:00Z,2022-12-07,11:00:00,2022-11-27,2022-11-27T11:00:00Z,550850,0.7634194300263771,0.6424965927140124,1.51982744910325,1.1242086130191784,1.7047017741321207
OL22-3,2,italic('O. Lucimarinus'),Optics,A,3,2022-12-07T13:00:00Z,2022-12-07,13:00:00,2022-11-27,2022-11-27T13:00:00Z,542935,0.7450847571240442,0.6418008685742531,1.5398202721236514,1.2069185100737727,1.6608696671891692
OL22-3,2,italic('O. Lucimarinus'),Optics,B,3,2022-12-07T13:00:00Z,2022-12-07,13:00:00,2022-11-27,2022-11-27T13:00:00Z,322035,0.7490523512650927,0.6470732043855965,1.5717914924711338,1.1072400635083723,1.6527097021880057
OL22-3,2,italic('O. Lucimarinus'),Optics,C,3,2022-12-07T13:00:00Z,2022-12-07,13:00:00,2022-11-27,2022-11-27T13:00:00Z,880795,0.7500235958540271,0.6552580741435374,1.5457047470788425,1.1699403795678616,1.7025095614290802
OL22-3,2,italic('O. Lucimarinus'),Optics,A,4,2022-12-07T15:00:00Z,2022-12-07,15:00:00,2022-11-27,2022-11-27T15:00:00Z,576835,0.7587111103474339,0.6350600674210294,1.550420118533261,1.2818146486878774,1.7337878567431493
OL22-3,2,italic('O. Lucimarinus'),Optics,B,4,2022-12-07T15:00:00Z,2022-12-07,15:00:00,2022-11-27,2022-11-27T15:00:00Z,660455,0.7586271671047422,0.6416891041607732,1.5568065591001772,1.206676286378637,1.7014261131820585
OL22-3,2,italic('O. Lucimarinus'),Optics,C,4,2022-12-07T15:00:00Z,2022-12-07,15:00:00,2022-11-27,2022-11-27T15:00:00Z,512990,0.7527104961620281,0.6558519789471491,1.5725411397200633,1.2133295873489491,1.7615927778681388
OL22-3,2,italic('O. Lucimarinus'),Optics,A,5,2022-12-07T17:00:00Z,2022-12-07,17:00:00,2022-11-27,2022-11-27T17:00:00Z,569245,0.7593824274270735,0.6332348238649401,1.6074336666436162,1.3297273778001883,1.7427367443000092
OL22-3,2,italic('O. Lucimarinus'),Optics,B,5,2022-12-07T17:00:00Z,2022-12-07,17:00:00,2022-11-27,2022-11-27T17:00:00Z,592865,0.7579627668997733,0.6406864630411337,1.6119096035489093,1.3528364319971606,1.7874622411509442
OL22-3,2,italic('O. Lucimarinus'),Optics,C,5,2022-12-07T17:00:00Z,2022-12-07,17:00:00,2022-11-27,2022-11-27T17:00:00Z,554270,0.7606773868688936,0.640650562095278,1.6222838839721128,1.350525193589454,1.7742050061855967
OL22-3,2,italic('O. Lucimarinus'),Optics,A,6,2022-12-07T19:00:00Z,2022-12-07,19:00:00,2022-11-27,2022-11-27T19:00:00Z,670055,0.7729618905241233,0.6489750154510798,1.6287672175882641,1.3428592592702415,1.7471860313655911
OL22-3,2,italic('O. Lucimarinus'),Optics,B,6,2022-12-07T19:00:00Z,2022-12-07,19:00:00,2022-11-27,2022-11-27T19:00:00Z,644065,0.7609357179190446,0.6471409745074039,1.6485762729107845,1.3217410873912074,1.7697541236972696
OL22-3,2,italic('O. Lucimarinus'),Optics,C,6,2022-12-07T19:00:00Z,2022-12-07,19:00:00,2022-11-27,2022-11-27T19:00:00Z,600570,0.7637199211500264,0.6578362347479064,1.6533399845238494,1.3634769421197204,1.776736123967543
OL22-3,2,italic('O. Lucimarinus'),Optics,A,7,2022-12-07T21:00:00Z,2022-12-07,21:00:00,2022-11-27,2022-11-27T21:00:00Z,589830,0.7629505016007425,0.6430881940734974,1.6137742376340984,1.2083239680352822,1.694640317285995
OL22-3,2,italic('O. Lucimarinus'),Optics,B,7,2022-12-07T21:00:00Z,2022-12-07,21:00:00,2022-11-27,2022-11-27T21:00:00Z,856495,0.7612849345397537,0.6447297720962121,1.6269776709501818,1.2254654305684054,1.731621262769841
OL22-3,2,italic('O. Lucimarinus'),Optics,C,7,2022-12-07T21:00:00Z,2022-12-07,21:00:00,2022-11-27,2022-11-27T21:00:00Z,726555,0.7620386617244346,0.6610792396791199,1.6321221959131413,1.3067717041876634,1.7323040917272274
OL22-3,2,italic('O. Lucimarinus'),Optics,A,8,2022-12-07T23:00:00Z,2022-12-07,23:00:00,2022-11-27,2022-11-27T23:00:00Z,799435,0.7427474428840948,0.6330399183765165,1.563998521360969,1.1876748828068764,1.726711316425916
OL22-3,2,italic('O. Lucimarinus'),Optics,B,8,2022-12-07T23:00:00Z,2022-12-07,23:00:00,2022-11-27,2022-11-27T23:00:00Z,587750,0.7530539937335994,0.624160866204491,1.5889322345413164,1.1900908423237668,1.6627857352961832
OL22-3,2,italic('O. Lucimarinus'),Optics,C,8,2022-12-07T23:00:00Z,2022-12-07,23:00:00,2022-11-27,2022-11-27T23:00:00Z,608860,0.7535636693245722,0.6499105140530386,1.597454884647808,1.1373595827428553,1.6730792720725869
OL22-3,2,italic('O. Lucimarinus'),Optics,A,9,2022-12-08T01:00:00Z,2022-12-08,01:00:00,2022-11-28,2022-11-28T01:00:00Z,837855,0.7348450387606482,0.6318084165083635,1.542215830140849,1.227009025042348,1.7272114938961902
OL22-3,2,italic('O. Lucimarinus'),Optics,B,9,2022-12-08T01:00:00Z,2022-12-08,01:00:00,2022-11-28,2022-11-28T01:00:00Z,833965,0.7391534928837592,0.6579358080006756,1.5552769679562661,1.1591110390591668,1.6699693401852038
OL22-3,2,italic('O. Lucimarinus'),Optics,C,9,2022-12-08T01:00:00Z,2022-12-08,01:00:00,2022-11-28,2022-11-28T01:00:00Z,806145,0.7558759495890885,0.6571231220670349,1.561715533189556,1.1936264990767933,1.6568728086278286
OL22-3,2,italic('O. Lucimarinus'),Optics,A,10,2022-12-08T03:00:00Z,2022-12-08,03:00:00,2022-11-28,2022-11-28T03:00:00Z,827120,0.7367261213394473,0.6519586056851308,1.5307793011961754,1.1190189318925707,1.620423438114605
OL22-3,2,italic('O. Lucimarinus'),Optics,B,10,2022-12-08T03:00:00Z,2022-12-08,03:00:00,2022-11-28,2022-11-28T03:00:00Z,793220,0.7411121286720661,0.6469306255427052,1.5456542695142106,1.103567934843554,1.6732616627795098
OL22-3,2,italic('O. Lucimarinus'),Optics,C,10,2022-12-08T03:00:00Z,2022-12-08,03:00:00,2022-11-28,2022-11-28T03:00:00Z,1154800,0.737467230497632,0.6546110632931399,1.5366484129758682,1.22389909964039,1.7550139749176294
OL22-3,2,italic('O. Lucimarinus'),Optics,A,11,2022-12-08T05:00:00Z,2022-12-08,05:00:00,2022-11-28,2022-11-28T05:00:00Z,863275,0.7312026120862052,0.637560122808057,1.5179872094724756,1.114527878239946,1.6116079394350313
OL22-3,2,italic('O. Lucimarinus'),Optics,B,11,2022-12-08T05:00:00Z,2022-12-08,05:00:00,2022-11-28,2022-11-28T05:00:00Z,827125,0.7291037636482618,0.6384235946444995,1.532108655150386,1.0877613972766453,1.6863061528199639
OL22-3,2,italic('O. Lucimarinus'),Optics,C,11,2022-12-08T05:00:00Z,2022-12-08,05:00:00,2022-11-28,2022-11-28T05:00:00Z,915815,0.7423893694423473,0.6468052100327666,1.5278256402067893,1.101773051883244,1.6734007136347637
OL22-3,2,italic('O. Lucimarinus'),Optics,A,12,2022-12-08T07:00:00Z,2022-12-08,07:00:00,2022-11-28,2022-11-28T07:00:00Z,888700,0.7487523216990254,0.6406455845990979,1.4975922695503434,1.0608052824788872,1.6552152692675954
OL22-3,2,italic('O. Lucimarinus'),Optics,B,12,2022-12-08T07:00:00Z,2022-12-08,07:00:00,2022-11-28,2022-11-28T07:00:00Z,880225,0.7436948128326533,0.6380219782825517,1.5101302622612933,1.0958051288473454,1.688791396972245
OL22-3,2,italic('O. Lucimarinus'),Optics,C,12,2022-12-08T07:00:00Z,2022-12-08,07:00:00,2022-11-28,2022-11-28T07:00:00Z,908475,0.7359646186992119,0.6306910984147938,1.520372288472811,1.1233725677049513,1.6904513572645936
OL22-3,2,italic('O. Lucimarinus'),Optics,A,13,2022-12-08T09:00:00Z,2022-12-08,09:00:00,2022-11-28,2022-11-28T09:00:00Z,979095,0.7352079128055653,0.6266179595267075,1.494392765098735,1.054242972251748,1.6698671522911992
OL22-3,2,italic('O. Lucimarinus'),Optics,B,13,2022-12-08T09:00:00Z,2022-12-08,09:00:00,2022-11-28,2022-11-28T09:00:00Z,1259890,0.7265097384062285,0.6306590326697191,1.4951038732284427,1.1585349735044115,1.712194672597466
OL22-3,2,italic('O. Lucimarinus'),Optics,C,13,2022-12-08T09:00:00Z,2022-12-08,09:00:00,2022-11-28,2022-11-28T09:00:00Z,NA,0.7338581839961955,0.6316298729831955,1.512028824509182,1.0627146955908582,1.6606096066053027
OL22-3,2,italic('O. Lucimarinus'),Optics,A,14,2022-12-08T11:00:00Z,2022-12-08,11:00:00,2022-11-28,2022-11-28T11:00:00Z,1090400,0.7382340740691993,0.6377531982907048,1.4970577584746614,1.2529072033551218,1.7135514255951176
OL22-3,2,italic('O. Lucimarinus'),Optics,B,14,2022-12-08T11:00:00Z,2022-12-08,11:00:00,2022-11-28,2022-11-28T11:00:00Z,761580,0.727941846381978,0.6377911958436153,1.5098030626258114,1.1251011736724086,1.7049392648221942
OL22-3,2,italic('O. Lucimarinus'),Optics,C,14,2022-12-08T11:00:00Z,2022-12-08,11:00:00,2022-11-28,2022-11-28T11:00:00Z,559460,0.7271334649446644,0.6477637557881784,1.5277429671129346,1.0573124304966042,1.6583175801720542
OL22-3,2,italic('O. Lucimarinus'),Optics,A,15,2022-12-08T13:00:00Z,2022-12-08,13:00:00,2022-11-28,2022-11-28T13:00:00Z,996045,0.723265527713082,0.6339432154309237,1.5279839223821874,1.2467625587370899,1.7754953328829695
OL22-3,2,italic('O. Lucimarinus'),Optics,B,15,2022-12-08T13:00:00Z,2022-12-08,13:00:00,2022-11-28,2022-11-28T13:00:00Z,768365,0.7325613668420851,0.649409360871847,1.5506754898971087,1.0649894357594392,1.637413232601769
OL22-3,2,italic('O. Lucimarinus'),Optics,C,15,2022-12-08T13:00:00Z,2022-12-08,13:00:00,2022-11-28,2022-11-28T13:00:00Z,980220,0.7356156904463949,0.651699778930825,1.5483083641542899,1.3239711267840637,1.8033256034948617
