exp,exp_no,phyto,source,tp,datetime,date,time,plot_date,plot_datetime,mean_cells,sd_cells,mean_grn,sd_grn,mean_yel,sd_yel,mean_red,sd_red,mean_fsc,sd_fsc,mean_ssc,sd_ssc,mean_abs_line_height,sd_abs_line_height,mean_chl_line_height,sd_chl_line_height,wl,mean_bbp,sd_bbp,mean_bb_b,sd_bb_b
OL22-2,1,italic('O. Lucimarinus'),Optics,1,2022-11-30T10:00:00Z,2022-11-30,10:00:00,2022-11-27,2022-11-27T10:00:00Z,521563000000,95526000000,0.7423498107546374,0.01432169977327802,0.6326509007024654,0.01086453966718612,1.4769598175172207,0.01620268739940351,1.1323930125288648,0.08527066322465039,1.674931765272667,0.10405357769654104,0.02266853285467434,7.024081113616835e-4,3.333512774487918,0.06753924147708469,470,0.0035292321052286767,4.6489950361387685e-4,0.007028731227681651,3.768991940825799e-4
OL22-2,1,italic('O. Lucimarinus'),Optics,1,2022-11-30T10:00:00Z,2022-11-30,10:00:00,2022-11-27,2022-11-27T10:00:00Z,521563000000,95526000000,0.7423498107546374,0.01432169977327802,0.6326509007024654,0.01086453966718612,1.4769598175172207,0.01620268739940351,1.1323930125288648,0.08527066322465039,1.674931765272667,0.10405357769654104,0.02266853285467434,7.024081113616835e-4,3.333512774487918,0.06753924147708469,532,0.00437250845717012,7.473403552300605e-4,0.010346802145593418,6.361203282227494e-4
OL22-2,1,italic('O. Lucimarinus'),Optics,1,2022-11-30T10:00:00Z,2022-11-30,10:00:00,2022-11-27,2022-11-27T10:00:00Z,521563000000,95526000000,0.7423498107546374,0.01432169977327802,0.6326509007024654,0.01086453966718612,1.4769598175172207,0.01620268739940351,1.1323930125288648,0.08527066322465039,1.674931765272667,0.10405357769654104,0.02266853285467434,7.024081113616835e-4,3.333512774487918,0.06753924147708469,660,0.0032486561658261145,8.291520842320885e-4,0.012094013541169223,9.185332541748105e-4
OL22-2,1,italic('O. Lucimarinus'),Optics,2,2022-11-30T11:00:00Z,2022-11-30,11:00:00,2022-11-27,2022-11-27T11:00:00Z,543880000000,44730000000,0.7258630291358927,0.00855666067785078,0.6162724508702455,0.00946229076983724,1.4729619251287165,0.00816025387999243,1.1175532498598375,0.07799534404581786,1.7033988928949069,0.03439058591720697,0.02260145919788163,9.551622069527452e-4,3.3270633844116957,0.09184251989930232,470,0.003705118229828742,2.763651449469541e-4,0.007422393785221036,3.791533022291038e-4
OL22-2,1,italic('O. Lucimarinus'),Optics,2,2022-11-30T11:00:00Z,2022-11-30,11:00:00,2022-11-27,2022-11-27T11:00:00Z,543880000000,44730000000,0.7258630291358927,0.00855666067785078,0.6162724508702455,0.00946229076983724,1.4729619251287165,0.00816025387999243,1.1175532498598375,0.07799534404581786,1.7033988928949069,0.03439058591720697,0.02260145919788163,9.551622069527452e-4,3.3270633844116957,0.09184251989930232,532,0.004185622641418407,4.0813269398753645e-4,0.00986935582697783,5.621151618587817e-4
OL22-2,1,italic('O. Lucimarinus'),Optics,2,2022-11-30T11:00:00Z,2022-11-30,11:00:00,2022-11-27,2022-11-27T11:00:00Z,543880000000,44730000000,0.7258630291358927,0.00855666067785078,0.6162724508702455,0.00946229076983724,1.4729619251287165,0.00816025387999243,1.1175532498598375,0.07799534404581786,1.7033988928949069,0.03439058591720697,0.02260145919788163,9.551622069527452e-4,3.3270633844116957,0.09184251989930232,660,0.0029990190824647905,4.4689494558307027e-4,0.010833470494125398,3.7251163011512675e-4
OL22-2,1,italic('O. Lucimarinus'),Optics,3,2022-11-30T13:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,529755000000,45745000000,0.7259497583514428,0.01140195565459256,0.6214572521750773,0.00738547641630988,1.4748981440437725,0.00926678670352703,1.1855882591564968,0.15159462328696793,1.703390922927175,0.05160989363381171,0.02267961904879581,8.671309134778535e-4,3.3345787546919055,0.08337797244979352,470,0.003617700287748119,2.3668667233956735e-4,0.007010442987352968,3.10197928886009e-4
OL22-2,1,italic('O. Lucimarinus'),Optics,3,2022-11-30T13:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,529755000000,45745000000,0.7259497583514428,0.01140195565459256,0.6214572521750773,0.00738547641630988,1.4748981440437725,0.00926678670352703,1.1855882591564968,0.15159462328696793,1.703390922927175,0.05160989363381171,0.02267961904879581,8.671309134778535e-4,3.3345787546919055,0.08337797244979352,532,0.00420019630597623,5.051097863553776e-5,0.009737903252543886,0.0010408511795646483
OL22-2,1,italic('O. Lucimarinus'),Optics,3,2022-11-30T13:00:00Z,2022-11-30,13:00:00,2022-11-27,2022-11-27T13:00:00Z,529755000000,45745000000,0.7259497583514428,0.01140195565459256,0.6214572521750773,0.00738547641630988,1.4748981440437725,0.00926678670352703,1.1855882591564968,0.15159462328696793,1.703390922927175,0.05160989363381171,0.02267961904879581,8.671309134778535e-4,3.3345787546919055,0.08337797244979352,660,0.002920231051332262,1.759965662487395e-4,0.01096619777774742,0.0025386553611452044
OL22-2,1,italic('O. Lucimarinus'),Optics,4,2022-11-30T15:00:00Z,2022-11-30,15:00:00,2022-11-27,2022-11-27T15:00:00Z,495857000000,52924000000,0.737705766065758,0.012910619395568231,0.6079592526770726,0.0230924110321886,1.479456516919843,0.00718119531550061,1.2480355282359454,0.06930091171545591,1.7240803644950904,0.03449882681169884,0.02302240196879749,0.00100445027957631,3.367538650845913,0.09658175765156886,470,0.00373755948977116,3.716286853201642e-4,0.006785314566624036,3.832981663650681e-4
OL22-2,1,italic('O. Lucimarinus'),Optics,4,2022-11-30T15:00:00Z,2022-11-30,15:00:00,2022-11-27,2022-11-27T15:00:00Z,495857000000,52924000000,0.737705766065758,0.012910619395568231,0.6079592526770726,0.0230924110321886,1.479456516919843,0.00718119531550061,1.2480355282359454,0.06930091171545591,1.7240803644950904,0.03449882681169884,0.02302240196879749,0.00100445027957631,3.367538650845913,0.09658175765156886,532,0.0043168251252734035,1.519616111241866e-4,0.009369269931090916,0.0010428299556561422
OL22-2,1,italic('O. Lucimarinus'),Optics,4,2022-11-30T15:00:00Z,2022-11-30,15:00:00,2022-11-27,2022-11-27T15:00:00Z,495857000000,52924000000,0.737705766065758,0.012910619395568231,0.6079592526770726,0.0230924110321886,1.479456516919843,0.00718119531550061,1.2480355282359454,0.06930091171545591,1.7240803644950904,0.03449882681169884,0.02302240196879749,0.00100445027957631,3.367538650845913,0.09658175765156886,660,0.002949784417723468,3.236052724796388e-4,0.010163118217960882,0.0013181204463596288
OL22-2,1,italic('O. Lucimarinus'),Optics,5,2022-11-30T17:00:00Z,2022-11-30,17:00:00,2022-11-27,2022-11-27T17:00:00Z,490208000000,92245000000,0.7227018660624668,0.02438882573418041,0.6136468252138296,0.01227433457333837,1.5115719004835502,0.01803493140329538,1.3305417846026748,0.06530154287092853,1.7335937788740892,0.07634503058534704,0.02434039227731382,0.00111794881392472,3.4942684882032524,0.10749507826199237,470,0.003947349014888791,4.2091983440475895e-4,0.006468366899029484,3.0439864631595046e-4
OL22-2,1,italic('O. Lucimarinus'),Optics,5,2022-11-30T17:00:00Z,2022-11-30,17:00:00,2022-11-27,2022-11-27T17:00:00Z,490208000000,92245000000,0.7227018660624668,0.02438882573418041,0.6136468252138296,0.01227433457333837,1.5115719004835502,0.01803493140329538,1.3305417846026748,0.06530154287092853,1.7335937788740892,0.07634503058534704,0.02434039227731382,0.00111794881392472,3.4942684882032524,0.10749507826199237,532,0.004592864630222062,3.73438220151031e-4,0.008922498506097994,1.8457311022565764e-4
OL22-2,1,italic('O. Lucimarinus'),Optics,5,2022-11-30T17:00:00Z,2022-11-30,17:00:00,2022-11-27,2022-11-27T17:00:00Z,490208000000,92245000000,0.7227018660624668,0.02438882573418041,0.6136468252138296,0.01227433457333837,1.5115719004835502,0.01803493140329538,1.3305417846026748,0.06530154287092853,1.7335937788740892,0.07634503058534704,0.02434039227731382,0.00111794881392472,3.4942684882032524,0.10749507826199237,660,0.003229419756342566,4.932031045251266e-4,0.00993020495897494,9.331672173022715e-4
OL22-2,1,italic('O. Lucimarinus'),Optics,6,2022-11-30T19:00:00Z,2022-11-30,19:00:00,2022-11-27,2022-11-27T19:00:00Z,485687000000,81994000000,0.727734922243412,0.01002445736087501,0.6191094800558777,0.01385295205580234,1.5578798797522635,0.01315312209570848,1.3009803471616284,0.098718780736169,1.7135675546511524,0.06222729590839544,0.02562053025685897,0.00119943717680812,3.6173586785441327,0.11533049777001236,470,0.004037140734426177,2.705544899519716e-4,0.006423499850628484,4.529502045166492e-4
OL22-2,1,italic('O. Lucimarinus'),Optics,6,2022-11-30T19:00:00Z,2022-11-30,19:00:00,2022-11-27,2022-11-27T19:00:00Z,485687000000,81994000000,0.727734922243412,0.01002445736087501,0.6191094800558777,0.01385295205580234,1.5578798797522635,0.01315312209570848,1.3009803471616284,0.098718780736169,1.7135675546511524,0.06222729590839544,0.02562053025685897,0.00119943717680812,3.6173586785441327,0.11533049777001236,532,0.004809459808066745,1.528692172411128e-4,0.009039994326447654,5.003910833068011e-4
OL22-2,1,italic('O. Lucimarinus'),Optics,6,2022-11-30T19:00:00Z,2022-11-30,19:00:00,2022-11-27,2022-11-27T19:00:00Z,485687000000,81994000000,0.727734922243412,0.01002445736087501,0.6191094800558777,0.01385295205580234,1.5578798797522635,0.01315312209570848,1.3009803471616284,0.098718780736169,1.7135675546511524,0.06222729590839544,0.02562053025685897,0.00119943717680812,3.6173586785441327,0.11533049777001236,660,0.003308470919612837,3.2037957191248485e-4,0.009910372770319639,0.0015245933986421164
OL22-2,1,italic('O. Lucimarinus'),Optics,7,2022-11-30T21:00:00Z,2022-11-30,21:00:00,2022-11-27,2022-11-27T21:00:00Z,518267000000,37396000000,0.7365021765210656,0.01016619654429002,0.6154282536381683,0.01019548983968402,1.580709966775036,0.00521921691678466,1.3377324111192592,0.08307517358747629,1.7347653807239616,0.0917083759327562,0.0272220984940474,0.00158181268187783,3.771355624427635,0.15209737325748438,470,0.004172301356111147,6.698650666014697e-4,0.006332498661779016,6.22631750126425e-4
OL22-2,1,italic('O. Lucimarinus'),Optics,7,2022-11-30T21:00:00Z,2022-11-30,21:00:00,2022-11-27,2022-11-27T21:00:00Z,518267000000,37396000000,0.7365021765210656,0.01016619654429002,0.6154282536381683,0.01019548983968402,1.580709966775036,0.00521921691678466,1.3377324111192592,0.08307517358747629,1.7347653807239616,0.0917083759327562,0.0272220984940474,0.00158181268187783,3.771355624427635,0.15209737325748438,532,0.004933295818973832,1.9750023684799424e-4,0.008906916573592554,6.593313603248555e-4
OL22-2,1,italic('O. Lucimarinus'),Optics,7,2022-11-30T21:00:00Z,2022-11-30,21:00:00,2022-11-27,2022-11-27T21:00:00Z,518267000000,37396000000,0.7365021765210656,0.01016619654429002,0.6154282536381683,0.01019548983968402,1.580709966775036,0.00521921691678466,1.3377324111192592,0.08307517358747629,1.7347653807239616,0.0917083759327562,0.0272220984940474,0.00158181268187783,3.771355624427635,0.15209737325748438,660,0.0032667384728492033,2.0403762727769234e-4,0.00937493542344613,7.126653644876779e-4
OL22-2,1,italic('O. Lucimarinus'),Optics,8,2022-11-30T23:00:00Z,2022-11-30,23:00:00,2022-11-27,2022-11-27T23:00:00Z,562335000000,69561000000,0.7199985437309135,0.01379915159943002,0.6216215242258711,0.01358274852932845,1.558773875006209,0.00605286598736152,1.279788690482372,0.06863630504209495,1.7214155591400693,0.06732112830659988,0.02751613038059894,0.00201101339528579,3.7996279212114374,0.1933666726236333,470,0.004496252861265132,3.1668245368371575e-4,0.006947086841176322,0.0010701211978503236
OL22-2,1,italic('O. Lucimarinus'),Optics,8,2022-11-30T23:00:00Z,2022-11-30,23:00:00,2022-11-27,2022-11-27T23:00:00Z,562335000000,69561000000,0.7199985437309135,0.01379915159943002,0.6216215242258711,0.01358274852932845,1.558773875006209,0.00605286598736152,1.279788690482372,0.06863630504209495,1.7214155591400693,0.06732112830659988,0.02751613038059894,0.00201101339528579,3.7996279212114374,0.1933666726236333,532,0.0051990191982446594,5.465517943340715e-5,0.00944746895281835,9.02784501299759e-4
OL22-2,1,italic('O. Lucimarinus'),Optics,8,2022-11-30T23:00:00Z,2022-11-30,23:00:00,2022-11-27,2022-11-27T23:00:00Z,562335000000,69561000000,0.7199985437309135,0.01379915159943002,0.6216215242258711,0.01358274852932845,1.558773875006209,0.00605286598736152,1.279788690482372,0.06863630504209495,1.7214155591400693,0.06732112830659988,0.02751613038059894,0.00201101339528579,3.7996279212114374,0.1933666726236333,660,0.00358081648251645,1.395767710186233e-4,0.010213551751561436,0.0010880892461058375
OL22-2,1,italic('O. Lucimarinus'),Optics,9,2022-12-01T01:00:00Z,2022-12-01,01:00:00,2022-11-28,2022-11-28T01:00:00Z,610358000000,170165000000,0.7344182765555667,0.01148614674611971,0.6202993616631619,0.00885683788506492,1.5387546678703474,0.00681527402877638,1.184670609099436,0.10663490455874708,1.6429701431153,0.10989551432102188,0.02676797463705689,0.00226006671464937,3.7276898689477784,0.21731410717782404,470,0.0050492173078766096,NA,0.006865859746981897,NA
OL22-2,1,italic('O. Lucimarinus'),Optics,9,2022-12-01T01:00:00Z,2022-12-01,01:00:00,2022-11-28,2022-11-28T01:00:00Z,610358000000,170165000000,0.7344182765555667,0.01148614674611971,0.6202993616631619,0.00885683788506492,1.5387546678703474,0.00681527402877638,1.184670609099436,0.10663490455874708,1.6429701431153,0.10989551432102188,0.02676797463705689,0.00226006671464937,3.7276898689477784,0.21731410717782404,532,0.0054780057660402375,NA,0.008758817895781717,NA
OL22-2,1,italic('O. Lucimarinus'),Optics,9,2022-12-01T01:00:00Z,2022-12-01,01:00:00,2022-11-28,2022-11-28T01:00:00Z,610358000000,170165000000,0.7344182765555667,0.01148614674611971,0.6202993616631619,0.00885683788506492,1.5387546678703474,0.00681527402877638,1.184670609099436,0.10663490455874708,1.6429701431153,0.10989551432102188,0.02676797463705689,0.00226006671464937,3.7276898689477784,0.21731410717782404,660,0.0037052971047597592,NA,0.009109604208495796,NA
OL22-2,1,italic('O. Lucimarinus'),Optics,10,2022-12-01T07:00:00Z,2022-12-01,07:00:00,2022-11-28,2022-11-28T07:00:00Z,659510000000,75583000000,0.7164865191605856,0.0148565348110977,0.6262071469660525,0.00845834001813728,1.4878780108779086,0.01073723494160218,1.0614858553008473,0.13592051240724037,1.6894592672166242,0.04313363563837891,0.027702962550363,9.473930213889414e-4,3.81759255291952,0.09109548282585972,470,0.004317599569036426,9.828575099619745e-4,0.0070036785607272695,0.0010250223119306514
OL22-2,1,italic('O. Lucimarinus'),Optics,10,2022-12-01T07:00:00Z,2022-12-01,07:00:00,2022-11-28,2022-11-28T07:00:00Z,659510000000,75583000000,0.7164865191605856,0.0148565348110977,0.6262071469660525,0.00845834001813728,1.4878780108779086,0.01073723494160218,1.0614858553008473,0.13592051240724037,1.6894592672166242,0.04313363563837891,0.027702962550363,9.473930213889414e-4,3.81759255291952,0.09109548282585972,532,0.005052751400103724,5.729478953477884e-4,0.009816413184761653,3.2599190922547695e-4
OL22-2,1,italic('O. Lucimarinus'),Optics,10,2022-12-01T07:00:00Z,2022-12-01,07:00:00,2022-11-28,2022-11-28T07:00:00Z,659510000000,75583000000,0.7164865191605856,0.0148565348110977,0.6262071469660525,0.00845834001813728,1.4878780108779086,0.01073723494160218,1.0614858553008473,0.13592051240724037,1.6894592672166242,0.04313363563837891,0.027702962550363,9.473930213889414e-4,3.81759255291952,0.09109548282585972,660,0.0035153287088118506,5.48408354701015e-4,0.010797355923596276,3.9640538789750287e-4
OL22-2,1,italic('O. Lucimarinus'),Optics,11,2022-12-01T09:00:00Z,2022-12-01,09:00:00,2022-11-28,2022-11-28T09:00:00Z,672480000000,98731000000,0.7199737225186628,0.01266226818242602,0.610493542287847,0.01221197805935092,1.4779164265880602,0.01092301618521914,1.1616459101235517,0.12505788667995096,1.6791974688395848,0.16931586370912466,0.02823793013119269,0.00148705523754122,3.8690317433839128,0.14298608053281048,470,0.004565944329678988,4.7293389313489e-4,0.00798039814555495,0.001909012040660653
OL22-2,1,italic('O. Lucimarinus'),Optics,11,2022-12-01T09:00:00Z,2022-12-01,09:00:00,2022-11-28,2022-11-28T09:00:00Z,672480000000,98731000000,0.7199737225186628,0.01266226818242602,0.610493542287847,0.01221197805935092,1.4779164265880602,0.01092301618521914,1.1616459101235517,0.12505788667995096,1.6791974688395848,0.16931586370912466,0.02823793013119269,0.00148705523754122,3.8690317433839128,0.14298608053281048,532,0.005179972575254759,4.270229231876273e-4,0.010929469853840326,0.0024527436879924662
OL22-2,1,italic('O. Lucimarinus'),Optics,11,2022-12-01T09:00:00Z,2022-12-01,09:00:00,2022-11-28,2022-11-28T09:00:00Z,672480000000,98731000000,0.7199737225186628,0.01266226818242602,0.610493542287847,0.01221197805935092,1.4779164265880602,0.01092301618521914,1.1616459101235517,0.12505788667995096,1.6791974688395848,0.16931586370912466,0.02823793013119269,0.00148705523754122,3.8690317433839128,0.14298608053281048,660,0.0036350605907198414,4.742475836819065e-4,0.01374299923735987,0.006357045071708005
OL22-2,1,italic('O. Lucimarinus'),Optics,12,2022-12-01T11:00:00Z,2022-12-01,11:00:00,2022-11-28,2022-11-28T11:00:00Z,681168000000,97686000000,0.7149805534335626,0.00752404076256777,0.6202030348607503,0.00994180072196806,1.486367177867872,0.00775931762776773,1.0904227464486351,0.16230826654682728,1.630942912028055,0.12261591708186756,0.03050425851714897,NA,4.086947934341248,NA,470,0.004423180671268718,NA,0.006965071475279664,NA
OL22-2,1,italic('O. Lucimarinus'),Optics,12,2022-12-01T11:00:00Z,2022-12-01,11:00:00,2022-11-28,2022-11-28T11:00:00Z,681168000000,97686000000,0.7149805534335626,0.00752404076256777,0.6202030348607503,0.00994180072196806,1.486367177867872,0.00775931762776773,1.0904227464486351,0.16230826654682728,1.630942912028055,0.12261591708186756,0.03050425851714897,NA,4.086947934341248,NA,532,0.005212170837991418,NA,0.009770747943808677,NA
OL22-2,1,italic('O. Lucimarinus'),Optics,12,2022-12-01T11:00:00Z,2022-12-01,11:00:00,2022-11-28,2022-11-28T11:00:00Z,681168000000,97686000000,0.7149805534335626,0.00752404076256777,0.6202030348607503,0.00994180072196806,1.486367177867872,0.00775931762776773,1.0904227464486351,0.16230826654682728,1.630942912028055,0.12261591708186756,0.03050425851714897,NA,4.086947934341248,NA,660,0.003508773955371925,NA,0.010480416195535688,NA
OL22-3,2,italic('O. Lucimarinus'),Optics,1,2022-12-07T10:00:00Z,2022-12-07,10:00:00,2022-11-27,2022-11-27T10:00:00Z,622868000000,59629000000,0.7297384069429108,0.00944703995018345,0.6167923831194685,0.01442977472150731,1.51297214777373,0.00841093185864946,0.9950685173858442,0.23304314440286863,1.6037616638941026,0.06065621465425646,0.02702764633158081,4.2136793991169185e-4,3.75265830111354,0.04051614806843173,470,0.002760598404929422,2.876048022320376e-4,0.006957403196245555,4.478742933344193e-4
OL22-3,2,italic('O. Lucimarinus'),Optics,1,2022-12-07T10:00:00Z,2022-12-07,10:00:00,2022-11-27,2022-11-27T10:00:00Z,622868000000,59629000000,0.7297384069429108,0.00944703995018345,0.6167923831194685,0.01442977472150731,1.51297214777373,0.00841093185864946,0.9950685173858442,0.23304314440286863,1.6037616638941026,0.06065621465425646,0.02702764633158081,4.2136793991169185e-4,3.75265830111354,0.04051614806843173,532,0.0032212942774658047,1.868759798489257e-4,0.009514192107751519,1.7702143406449314e-4
OL22-3,2,italic('O. Lucimarinus'),Optics,1,2022-12-07T10:00:00Z,2022-12-07,10:00:00,2022-11-27,2022-11-27T10:00:00Z,622868000000,59629000000,0.7297384069429108,0.00944703995018345,0.6167923831194685,0.01442977472150731,1.51297214777373,0.00841093185864946,0.9950685173858442,0.23304314440286863,1.6037616638941026,0.06065621465425646,0.02702764633158081,4.2136793991169185e-4,3.75265830111354,0.04051614806843173,660,0.0023912098564984234,1.544938751328889e-4,0.011696767721658034,5.413246432661552e-4
OL22-3,2,italic('O. Lucimarinus'),Optics,2,2022-12-07T11:00:00Z,2022-12-07,11:00:00,2022-11-27,2022-11-27T11:00:00Z,598117000000,47421000000,0.7361439283028701,0.00945002624361391,0.6209900007484224,0.01500166102964517,1.51950352385127,0.00725736976936922,1.0321579541655856,0.19470034761011504,1.6369876724692225,0.08989145875165386,0.02807378220109825,4.0783637876180134e-4,3.85324828856714,0.03921503641940389,470,0.0027614041799135423,4.345089663744908e-4,0.006773811397357308,4.903667891810931e-4
OL22-3,2,italic('O. Lucimarinus'),Optics,2,2022-12-07T11:00:00Z,2022-12-07,11:00:00,2022-11-27,2022-11-27T11:00:00Z,598117000000,47421000000,0.7361439283028701,0.00945002624361391,0.6209900007484224,0.01500166102964517,1.51950352385127,0.00725736976936922,1.0321579541655856,0.19470034761011504,1.6369876724692225,0.08989145875165386,0.02807378220109825,4.0783637876180134e-4,3.85324828856714,0.03921503641940389,532,0.003321902246304525,2.3359145744041696e-4,0.00963009273062179,2.802712036899048e-4
OL22-3,2,italic('O. Lucimarinus'),Optics,2,2022-12-07T11:00:00Z,2022-12-07,11:00:00,2022-11-27,2022-11-27T11:00:00Z,598117000000,47421000000,0.7361439283028701,0.00945002624361391,0.6209900007484224,0.01500166102964517,1.51950352385127,0.00725736976936922,1.0321579541655856,0.19470034761011504,1.6369876724692225,0.08989145875165386,0.02807378220109825,4.0783637876180134e-4,3.85324828856714,0.03921503641940389,660,0.002320179299647389,1.7367787778359783e-4,0.011366592839010885,8.219429779319201e-4
OL22-3,2,italic('O. Lucimarinus'),Optics,3,2022-12-07T14:00:00Z,2022-12-07,14:00:00,2022-11-27,2022-11-27T14:00:00Z,632392000000,27830000000,0.7295423804880157,0.00546084588124868,0.6256718454346242,0.0141731185162565,1.5437979136542108,0.00554063252489028,1.049181387867543,0.29817768534839806,1.566334774436935,0.2115219410213928,0.03027648753079213,2.2653820941291169e-4,4.065046877960782,0.02178252013585707,470,0.003073834382128008,2.870715643812351e-4,0.006503923142166054,1.555308348725654e-4
OL22-3,2,italic('O. Lucimarinus'),Optics,3,2022-12-07T14:00:00Z,2022-12-07,14:00:00,2022-11-27,2022-11-27T14:00:00Z,632392000000,27830000000,0.7295423804880157,0.00546084588124868,0.6256718454346242,0.0141731185162565,1.5437979136542108,0.00554063252489028,1.049181387867543,0.29817768534839806,1.566334774436935,0.2115219410213928,0.03027648753079213,2.2653820941291169e-4,4.065046877960782,0.02178252013585707,532,0.003719184192407885,2.075250891256166e-4,0.009279633006368127,0.0010297998729319247
OL22-3,2,italic('O. Lucimarinus'),Optics,3,2022-12-07T14:00:00Z,2022-12-07,14:00:00,2022-11-27,2022-11-27T14:00:00Z,632392000000,27830000000,0.7295423804880157,0.00546084588124868,0.6256718454346242,0.0141731185162565,1.5437979136542108,0.00554063252489028,1.049181387867543,0.29817768534839806,1.566334774436935,0.2115219410213928,0.03027648753079213,2.2653820941291169e-4,4.065046877960782,0.02178252013585707,660,0.0025498135085589924,2.7367453198673495e-4,0.010516123658425613,0.001256983257228271
OL22-3,2,italic('O. Lucimarinus'),Optics,4,2022-12-07T16:00:00Z,2022-12-07,16:00:00,2022-11-27,2022-11-27T16:00:00Z,632392000000,112819000000,0.7414427766917595,0.00788565561347329,0.6242671514141724,0.01543612275012571,1.5619207317377757,0.01155884922449973,1.2211534824339132,0.08097090444293138,1.723704186426296,0.05370025737284271,0.03313479087897209,4.207742343583403e-4,4.339883738362701,0.04045906099599421,470,0.0032252193624876255,2.764524223105226e-4,0.005896036605532638,4.547576603769231e-4
OL22-3,2,italic('O. Lucimarinus'),Optics,4,2022-12-07T16:00:00Z,2022-12-07,16:00:00,2022-11-27,2022-11-27T16:00:00Z,632392000000,112819000000,0.7414427766917595,0.00788565561347329,0.6242671514141724,0.01543612275012571,1.5619207317377757,0.01155884922449973,1.2211534824339132,0.08097090444293138,1.723704186426296,0.05370025737284271,0.03313479087897209,4.207742343583403e-4,4.339883738362701,0.04045906099599421,532,0.003973846816064575,3.599853683651379e-4,0.008479017961600714,3.077436664360197e-4
OL22-3,2,italic('O. Lucimarinus'),Optics,4,2022-12-07T16:00:00Z,2022-12-07,16:00:00,2022-11-27,2022-11-27T16:00:00Z,632392000000,112819000000,0.7414427766917595,0.00788565561347329,0.6242671514141724,0.01543612275012571,1.5619207317377757,0.01155884922449973,1.2211534824339132,0.08097090444293138,1.723704186426296,0.05370025737284271,0.03313479087897209,4.207742343583403e-4,4.339883738362701,0.04045906099599421,660,0.002672610933665955,5.117121649868998e-4,0.00934251372172059,0.0011190589016959595
OL22-3,2,italic('O. Lucimarinus'),Optics,5,2022-12-07T18:00:00Z,2022-12-07,18:00:00,2022-11-27,2022-11-27T18:00:00Z,622788000000,19588000000,0.7355502185027966,0.0038473803328477,0.6116859439522009,0.01010554836490754,1.6184944309385487,0.00786820308588126,1.3441727307042672,0.03237962384192427,1.7431534828006008,0.02053487073817031,0.03680182018790562,3.8649248790549335e-4,4.692482710375541,0.03716273922168188,470,0.004101784855652689,2.2228687232658364e-4,0.006365082955734586,4.854483734006633e-4
